{50,36,46,}
{35,36,40,42,43,46,47,50,}
{50,43,39,}
{48,34,50,}
{41,44,45,49,50,}
{48,50,}
{50,43,}
{50,46,}
{50,44,}
{50,44,42,}
{50,43,}
{50,42,47,}
{49,50,44,45,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{}
];
V = 50;
VarS = [176,203,192,203,186,176,172,197,179,186,167,188,189,184,200,187,202,163,206,195,171,190,171,179,170,166,164,163,185,196,165,165,194,171,189,201,177,166,179,168,198,205,201,203,186,170,174,194,174,179];
VarR = {
<21,3,22,1,1>,
<9,1,29,2,1>,
<17,1,20,2,2>,
<49,1,22,2,2>,
<32,3,28,2,3>,
<39,2,26,2,4>,
<48,2,30,2,5>,
<25,1,23,1,5>,
<43,1,21,1,5>,
<17,1,29,1,6>,
<42,3,23,2,7>,
<27,3,28,2,7>,
<21,1,27,1,8>,
<41,3,21,1,8>,
<28,1,22,1,9>,
<34,2,21,1,9>,
<42,2,29,1,9>,
<49,2,24,1,10>,
<14,1,26,1,10>,
<49,2,28,1,11>,
<41,2,29,1,12>,
<20,3,23,2,13>,
<36,1,23,2,13>,
<3,1,20,1,14>,
<4,3,23,1,15>,
<36,1,23,1,15>,
<37,3,30,1,16>,
<35,2,28,1,16>,
<13,1,25,2,16>,
<5,1,22,1,17>,
<18,2,23,2,18>,
<30,1,23,1,18>,
<11,3,30,2,19>,
<37,2,21,1,19>,
<27,3,20,2,20>,
<9,3,23,2,20>,
<18,1,20,1,20>,
<20,2,28,2,21>,
<37,1,22,2,22>,
<13,3,23,1,22>,
<27,3,28,1,22>,
<29,2,26,2,23>,
<39,3,24,2,23>,
<26,2,20,1,24>,
<3,3,22,2,25>,
<26,2,26,1,25>,
<6,1,21,2,25>,
<21,2,21,2,26>,
<4,2,30,1,26>,
<47,1,23,1,27>,
<44,2,23,2,28>,
<36,1,30,1,28>,
<36,1,30,1,29>,
<7,3,26,1,29>,
<13,3,27,1,29>,
<37,3,25,2,30>,
<18,1,30,2,30>,
<36,3,25,1,30>,
<47,2,21,2,31>,
<8,3,26,2,32>,
<6,1,21,1,33>,
<11,2,20,2,33>,
<23,3,25,1,33>,
<2,1,28,2,34>,
<40,3,24,1,34>,
<1,3,28,2,34>,
<1,1,24,2,35>,
<42,3,30,2,35>,
<35,2,25,1,35>,
<37,3,23,2,36>,
<30,2,25,2,36>,
<1,1,23,2,37>,
<24,1,26,1,38>,
<45,3,28,2,39>,
<33,2,26,1,39>,
<5,2,20,1,39>,
<43,3,24,2,40>,
<31,1,27,1,40>,
<4,3,20,2,40>,
<25,3,22,1,41>,
<26,3,27,1,42>,
<17,1,20,2,42>,
<50,2,22,2,42>,
<49,3,25,1,43>,
<42,1,26,1,43>,
<40,3,23,1,44>,
<18,2,29,1,44>,
<50,1,20,1,44>,
<37,1,29,2,45>,
<4,2,24,1,46>,
<25,1,23,1,47>,
<22,2,28,1,47>,
<37,2,30,1,47>,
<45,2,29,2,48>,
<28,1,29,2,49>,
<19,1,30,1,49>,
<10,3,30,1,49>,
<7,2,27,1,50>,
};
SPMS = [500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,];
LLB = [0,369,369,369,369,369,369,369,369,881,827,632,881,877,787,811,877,1216,1321,1308,1308,1321,967,1182,1321,1775,1562,1709,1785,1821,1821,1693,1651,2149,2278,2318,1844,2112,2318,2268,2139,2687,2670,2409,2528,2637,2637,2637,2528,3086];
SLB = [369,841,853,632,877,827,787,881,811,1311,1207,1172,1216,1361,1337,1321,1308,1562,1821,1683,1693,1785,1402,1706,1709,2112,1844,2208,2233,2278,2304,2149,2139,2637,2682,2637,1997,2622,2694,2637,2528,2994,3077,2863,2926,3167,3102,3137,2837,3532];
LUB = [2648,2533,2978,2279,2893,2519,2922,2528,2982,2460,2061,2494,2016,2438,2504,2540,2385,1681,2079,1954,1964,2030,2067,2236,2144,1566,1335,1756,1743,1579,1712,1890,1632,1434,1257,1295,1053,1263,1229,1122,1144,753,853,900,844,976,911,946,755,446];
SUB = [2279,2061,2494,2016,2385,2061,2504,2016,2540,2030,1681,1954,1681,1954,1954,2030,1954,1335,1579,1579,1579,1566,1632,1712,1756,1229,1053,1257,1295,1122,1229,1434,1144,946,853,976,900,753,853,753,755,446,446,446,446,446,446,446,446,0];
UB = 4169;
