{11,14,15,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{10,13,16,18,19,20,22,27,31,32,33,34,35,37,38,40,42,43,45,46,48,49,50,}
{32,33,34,37,38,40,42,43,13,45,46,16,49,50,19,20,18,31,}
{10,14,16,18,19,21,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{10,11,14,19,21,22,23,24,26,27,28,29,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{11,15,16,18,19,24,25,26,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{32,34,35,37,38,40,42,43,45,46,48,49,50,19,22,27,}
{32,34,40,42,43,45,49,50,24,}
{34,36,39,40,41,42,43,44,45,47,48,49,50,25,26,28,30,}
{38,43,50,20,31,}
{21,23,24,26,27,28,29,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{32,34,36,39,40,41,42,43,44,45,47,48,49,50,19,25,26,28,30,}
{32,33,34,37,38,40,42,43,45,46,49,50,19,18,31,}
{32,34,40,42,43,45,49,50,24,}
{33,34,37,38,42,43,46,49,50,31,}
{32,34,40,42,43,45,49,50,}
{50,43,38,31,}
{35,36,37,38,39,41,42,43,44,46,47,48,49,50,26,27,28,}
{35,37,38,43,46,48,49,50,27,}
{35,37,38,39,41,42,43,44,46,48,49,50,27,29,31,}
{32,34,40,42,43,45,49,50,}
{34,36,39,40,41,42,43,44,45,47,48,49,50,26,28,30,}
{36,39,41,42,43,44,47,48,50,}
{35,37,38,43,46,48,49,50,}
{41,43,44,48,50,}
{39,41,42,43,44,48,50,}
{34,40,42,43,45,49,50,}
{50,43,38,}
{34,40,42,43,45,49,50,}
{34,37,38,42,43,46,49,50,}
{49,42,43,50,}
{48,50,46,}
{50,43,42,47,}
{49,50,43,46,}
{50,43,}
{50,43,44,42,}
{50,45,}
{48,50,43,44,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{}
];
V = 50;
VarS = [87,91,98,81,100,84,95,80,94,99,102,81,88,88,84,103,84,86,91,80,103,102,91,97,98,101,83,87,91,98,85,96,84,103,84,95,94,95,81,81,95,81,87,97,89,82,100,95,95,104];
VarR = {
<23,1,26,2,1>,
<15,3,25,1,1>,
<38,3,22,1,1>,
<44,2,26,1,2>,
<33,3,27,2,3>,
<44,3,26,1,3>,
<10,1,25,1,3>,
<26,2,25,2,4>,
<41,2,25,1,4>,
<33,1,25,1,5>,
<31,2,26,1,5>,
<36,1,23,2,6>,
<48,3,21,1,6>,
<50,3,22,1,7>,
<27,1,21,2,7>,
<46,3,25,2,7>,
<50,3,29,1,8>,
<27,1,22,2,9>,
<3,2,22,2,9>,
<19,2,21,1,9>,
<39,1,28,1,10>,
<30,3,26,1,10>,
<38,3,20,2,10>,
<27,3,21,2,11>,
<4,1,30,1,11>,
<9,1,22,1,11>,
<9,3,25,2,12>,
<36,1,22,1,12>,
<13,1,26,1,13>,
<40,3,30,2,13>,
<46,1,29,2,14>,
<46,3,28,2,15>,
<44,3,22,2,15>,
<6,3,26,2,16>,
<25,1,21,2,16>,
<49,2,24,1,17>,
<7,2,23,1,17>,
<26,1,22,1,18>,
<5,1,21,1,18>,
<40,1,27,1,19>,
<11,1,29,1,19>,
<13,1,30,1,19>,
<19,2,28,1,20>,
<47,3,24,2,21>,
<48,2,27,1,21>,
<50,2,22,2,21>,
<38,2,29,2,22>,
<28,1,25,1,22>,
<15,2,22,2,23>,
<38,2,22,1,23>,
<33,2,29,2,24>,
<12,2,30,1,24>,
<39,2,21,2,24>,
<25,3,22,1,25>,
<23,2,20,2,25>,
<5,2,21,1,26>,
<46,3,28,2,26>,
<7,1,25,1,27>,
<50,3,24,1,27>,
<3,2,29,1,27>,
<23,2,23,2,28>,
<1,2,21,2,29>,
<17,3,25,2,29>,
<45,3,25,1,29>,
<46,1,20,2,30>,
<23,3,20,1,31>,
<31,2,21,2,32>,
<14,2,27,1,33>,
<7,3,20,2,34>,
<25,1,26,2,34>,
<2,2,26,2,34>,
<4,1,30,1,35>,
<8,1,24,2,36>,
<14,2,26,1,37>,
<43,2,20,2,37>,
<37,3,29,2,38>,
<3,1,20,2,38>,
<44,1,25,2,38>,
<11,3,26,2,39>,
<42,3,26,2,39>,
<14,1,25,2,40>,
<26,3,27,2,40>,
<32,3,23,2,40>,
<28,1,21,1,41>,
<19,2,29,1,41>,
<49,3,20,2,41>,
<43,1,30,1,42>,
<34,1,27,1,42>,
<44,1,26,1,42>,
<34,2,28,2,43>,
<26,3,25,1,44>,
<17,3,22,1,44>,
<11,2,28,2,45>,
<18,2,23,2,46>,
<3,2,27,1,46>,
<20,1,22,1,46>,
<33,1,29,1,47>,
<32,1,20,2,47>,
<24,1,23,2,48>,
<16,2,24,2,49>,
<28,3,30,2,49>,
<27,2,24,2,49>,
<36,3,21,1,50>,
<10,3,30,1,50>,
<31,3,20,1,50>,
};
SPMS = [500,500,500,500,500,500,500,500,];
LLB = [0,518,518,518,518,518,518,518,518,1004,1031,976,960,1004,1031,1031,872,1493,1493,1414,1463,1449,1463,1241,1482,1909,1930,1909,1891,1909,1891,1857,2057,2389,2346,2451,2374,2303,2451,2389,2383,2840,2666,3011,2772,2797,2853,2943,2901,3313];
SLB = [518,976,872,1028,975,960,917,1004,1031,1449,1398,1506,1414,1463,1482,1493,1241,2057,1857,2072,1983,1959,1891,1808,1909,2451,2346,2383,2421,2461,2317,2308,2374,2916,2886,2853,2797,2595,2931,2772,2943,3392,3176,3374,3247,3025,3381,3326,3313,3544];
LUB = [3102,2683,2607,2695,2682,2667,2584,2671,2738,2253,2474,2573,2571,2185,2355,2225,2476,1763,1904,2117,1818,1808,1726,2107,2043,1616,1298,1628,1604,1641,1459,1540,1199,1170,999,1143,882,1033,1074,1089,1154,783,741,594,706,459,759,614,643,231];
SUB = [2584,2225,2253,2185,2225,2225,2185,2185,2225,1808,2107,2043,2117,1726,1904,1763,2107,1199,1540,1459,1298,1298,1298,1540,1616,1074,882,1154,1074,1089,1033,1089,882,643,459,741,459,741,594,706,594,231,231,231,231,231,231,231,231,0];
UB = 5146;
