{11,12,15,18,20,22,23,24,25,26,27,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{20,24,26,27,28,29,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{22,24,26,27,28,29,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{20,23,26,27,28,29,31,34,35,36,39,40,41,42,43,44,45,46,47,48,49,50,}
{34,35,36,39,40,41,42,43,44,45,46,47,48,49,50,22,26,28,29,}
{21,23,25,26,27,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{18,22,25,26,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,}
{19,23,26,27,28,31,34,35,36,39,40,41,42,43,44,45,46,47,48,49,50,}
{34,39,40,43,46,48,49,50,19,28,}
{50,35,45,31,}
{34,39,40,43,46,48,49,50,28,}
{34,35,36,39,40,41,42,43,44,45,46,47,48,49,50,26,28,29,}
{32,37,45,47,48,50,}
{34,35,36,39,40,41,42,43,44,45,46,47,48,49,50,26,28,29,}
{35,36,39,41,42,43,44,45,47,48,49,50,26,27,31,}
{33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,50,27,29,}
{33,34,36,38,39,40,41,42,43,44,46,47,48,49,50,26,30,}
{36,39,41,42,43,44,47,48,49,50,}
{41,43,47,49,50,}
{34,39,40,43,46,48,49,50,}
{35,39,45,48,50,}
{34,39,40,43,46,48,49,50,}
{50,35,45,}
{37,45,47,48,50,}
{34,36,38,42,43,44,46,49,50,}
{49,50,43,46,}
{50,45,}
{42,50,44,}
{48,50,45,47,}
{50,43,}
{48,50,}
{50,46,}
{49,50,43,47,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{50,}
{}
];
V = 50;
VarS = [46,40,51,45,49,45,40,47,45,46,47,42,51,48,43,49,43,47,48,46,44,41,52,40,45,46,45,44,49,50,52,51,45,41,42,48,48,43,50,43,45,41,44,42,43,44,51,40,41,52];
VarR = {
<7,3,25,1,1>,
<33,1,27,2,1>,
<25,2,27,2,2>,
<1,2,26,2,2>,
<19,3,25,2,2>,
<4,1,20,2,3>,
<40,2,21,2,4>,
<26,2,20,1,4>,
<38,1,26,1,4>,
<38,2,28,1,5>,
<22,2,21,2,5>,
<40,2,28,2,5>,
<37,2,30,1,6>,
<6,2,22,1,7>,
<44,2,27,2,7>,
<3,2,23,2,8>,
<9,2,22,1,8>,
<12,2,27,2,8>,
<3,2,24,1,9>,
<14,1,28,2,10>,
<4,3,22,1,10>,
<19,3,24,2,10>,
<39,2,26,2,11>,
<49,1,27,2,12>,
<1,3,23,2,13>,
<40,2,23,1,14>,
<42,2,30,1,14>,
<22,2,23,1,14>,
<23,3,26,1,15>,
<25,2,22,2,15>,
<7,2,28,2,15>,
<12,1,20,2,16>,
<21,2,26,2,17>,
<40,2,28,2,17>,
<27,1,28,2,17>,
<1,1,26,2,18>,
<39,3,23,1,18>,
<43,3,21,2,18>,
<30,3,26,2,19>,
<3,3,24,1,20>,
<46,3,25,1,21>,
<44,3,20,2,21>,
<20,2,27,2,22>,
<46,2,30,2,22>,
<27,1,20,2,22>,
<32,1,27,1,23>,
<19,3,23,2,23>,
<33,3,28,1,23>,
<36,1,23,1,24>,
<16,2,30,1,24>,
<45,2,21,2,24>,
<4,1,30,2,25>,
<7,2,23,2,25>,
<44,3,28,2,25>,
<21,2,22,2,26>,
<37,2,21,1,26>,
<31,3,26,2,26>,
<1,1,25,2,27>,
<28,2,26,1,28>,
<42,1,26,2,29>,
<15,3,29,1,30>,
<9,2,21,1,30>,
<35,2,30,1,31>,
<17,2,26,2,31>,
<46,2,30,2,31>,
<17,1,22,2,32>,
<45,2,27,2,32>,
<16,1,26,1,33>,
<31,1,20,2,33>,
<24,1,22,2,33>,
<49,1,23,1,34>,
<44,1,27,1,34>,
<31,3,20,2,35>,
<8,2,23,1,35>,
<45,1,22,2,36>,
<39,3,27,1,37>,
<45,2,22,2,38>,
<25,2,24,1,38>,
<16,2,28,2,38>,
<10,1,28,1,39>,
<9,2,26,2,40>,
<23,2,27,2,40>,
<21,1,28,2,40>,
<24,2,23,2,41>,
<30,3,28,2,42>,
<31,3,24,1,43>,
<8,2,23,2,44>,
<18,2,24,2,44>,
<13,1,30,2,45>,
<42,3,20,1,46>,
<35,2,25,1,46>,
<47,3,25,2,46>,
<39,3,26,2,47>,
<3,2,22,2,47>,
<21,1,30,2,48>,
<37,3,20,1,49>,
<35,1,23,2,49>,
<33,3,24,1,49>,
<22,2,26,1,50>,
<26,3,28,2,50>,
<31,2,20,1,50>,
};
SPMS = [500,500,500,500,];
LLB = [0,398,398,398,398,398,398,398,398,821,820,820,836,821,820,898,1004,1323,1580,1296,1313,1606,1456,1370,1323,1763,1993,1850,1819,1747,1821,1669,1747,2135,2380,2296,2152,2104,2380,2318,2356,2893,2947,2893,2867,2695,3044,2568,2693,3256];
SLB = [398,898,718,792,978,1004,821,836,820,1303,1370,1296,1606,1313,1323,1456,1580,1785,1864,1922,1669,2086,1964,1992,1747,2209,2545,2318,2349,2135,2101,2152,2104,2745,2867,2893,2580,2702,2630,2878,2856,3247,3724,3278,3265,3180,3529,3208,3153,3816];
LUB = [3408,3260,3010,3103,3726,3384,3140,3128,3112,2972,2926,2709,3146,2717,2690,2760,2778,2187,2202,2522,2225,2376,2233,2490,2262,1896,2072,1918,1975,1838,1725,1869,1868,1630,1445,1511,1386,1935,1450,1605,1520,914,1337,945,958,1045,1045,1200,1020,560];
SUB = [3010,2760,2690,2709,3146,2778,2717,2690,2690,2490,2376,2233,2376,2225,2187,2202,2202,1725,1918,1896,1869,1896,1725,1868,1838,1450,1520,1450,1445,1450,1445,1386,1511,1020,958,914,958,1337,1200,1045,1020,560,560,560,560,560,560,560,560,0];
UB = 8900;
